original	length	gc	split
ENSMUSG00000073954.3	2812.0	0.3758890469416785	ENSMUSG00000073954
ENSMUSG00000083383.1	954.0	0.4276729559748428	ENSMUSG00000083383
ENSMUSG00000057321.2	1987.0	0.482637141419225	ENSMUSG00000057321
ENSMUSG00000095000.1	121.0	0.4793388429752066	ENSMUSG00000095000
ENSMUSG00000094572.1	121.0	0.4793388429752066	ENSMUSG00000094572
ENSMUSG00000065254.1	321.0	0.5077881619937694	ENSMUSG00000065254
ENSMUSG00000073953.3	3392.0	0.42452830188679247	ENSMUSG00000073953
ENSMUSG00000073952.3	2727.0	0.3714704803813715	ENSMUSG00000073952
ENSMUSG00000073951.2	2026.0	0.4022704837117473	ENSMUSG00000073951
ENSMUSG00000073950.3	2183.0	0.39257901969766373	ENSMUSG00000073950
ENSMUSG00000045540.3	3527.0	0.34221718174085625	ENSMUSG00000045540
ENSMUSG00000082739.1	1169.0	0.3378956372968349	ENSMUSG00000082739
ENSMUSG00000059874.1	1021.0	0.32027424094025464	ENSMUSG00000059874
ENSMUSG00000058976.4	2453.0	0.4879739094985732	ENSMUSG00000058976
ENSMUSG00000080367.1	121.0	0.49586776859504134	ENSMUSG00000080367
ENSMUSG00000073949.3	2660.0	0.3695488721804511	ENSMUSG00000073949
ENSMUSG00000081945.1	5710.0	0.35429071803852885	ENSMUSG00000081945
ENSMUSG00000073948.1	1482.0	0.39473684210526316	ENSMUSG00000073948
ENSMUSG00000046396.5	3429.0	0.34091571886847477	ENSMUSG00000046396
ENSMUSG00000045584.3	1643.0	0.3268411442483262	ENSMUSG00000045584
ENSMUSG00000096584.1	2301.0	0.3215993046501521	ENSMUSG00000096584
ENSMUSG00000094119.1	2556.0	0.365414710485133	ENSMUSG00000094119
ENSMUSG00000078624.2	5219.0	0.3602222648016862	ENSMUSG00000078624
ENSMUSG00000073947.3	3469.0	0.3655232055347363	ENSMUSG00000073947
ENSMUSG00000047544.6	1698.0	0.34864546525323914	ENSMUSG00000047544
ENSMUSG00000096906.1	110.0	0.6272727272727272	ENSMUSG00000096906
ENSMUSG00000073946.4	3129.0	0.35314797059763503	ENSMUSG00000073946
ENSMUSG00000073945.1	3304.0	0.34715496368038745	ENSMUSG00000073945
ENSMUSG00000073944.3	1416.0	0.3757062146892655	ENSMUSG00000073944
ENSMUSG00000045132.1	7527.0	0.3427660422479075	ENSMUSG00000045132
ENSMUSG00000081315.1	938.0	0.4584221748400853	ENSMUSG00000081315
ENSMUSG00000050085.3	2246.0	0.3557435440783615	ENSMUSG00000050085
ENSMUSG00000099687.1	3980.0	0.3565326633165829	ENSMUSG00000099687
ENSMUSG00000045780.2	5731.0	0.38893735822718545	ENSMUSG00000045780
ENSMUSG00000073943.4	966.0	0.42132505175983437	ENSMUSG00000073943
ENSMUSG00000081038.1	318.0	0.44025157232704404	ENSMUSG00000081038
ENSMUSG00000082077.1	822.0	0.48175182481751827	ENSMUSG00000082077
ENSMUSG00000094822.1	4735.0	0.36853220696937694	ENSMUSG00000094822
ENSMUSG00000096516.1	1553.0	0.41081777205408887	ENSMUSG00000096516
ENSMUSG00000047545.3	2637.0	0.3439514599924156	ENSMUSG00000047545
ENSMUSG00000050281.3	2231.0	0.40116539668310175	ENSMUSG00000050281
ENSMUSG00000058662.3	2829.0	0.34782608695652173	ENSMUSG00000058662
ENSMUSG00000061626.5	4093.0	0.3620816027363792	ENSMUSG00000061626
ENSMUSG00000047535.10	3851.0	0.35003895092183845	ENSMUSG00000047535
ENSMUSG00000073940.3	703.0	0.44096728307254623	ENSMUSG00000073940
ENSMUSG00000052305.5	768.0	0.44921875	ENSMUSG00000052305
ENSMUSG00000083967.1	264.0	0.49242424242424243	ENSMUSG00000083967
ENSMUSG00000083216.1	266.0	0.43609022556390975	ENSMUSG00000083216
ENSMUSG00000078621.1	558.0	0.41935483870967744	ENSMUSG00000078621
ENSMUSG00000052217.5	613.0	0.4192495921696574	ENSMUSG00000052217
ENSMUSG00000085700.1	129.0	0.5271317829457365	ENSMUSG00000085700
ENSMUSG00000052187.3	633.0	0.42496050552922593	ENSMUSG00000052187
ENSMUSG00000058200.1	3080.0	0.34058441558441555	ENSMUSG00000058200
ENSMUSG00000083854.3	351.0	0.4358974358974359	ENSMUSG00000083854
ENSMUSG00000063615.5	5001.0	0.35112977404519097	ENSMUSG00000063615
ENSMUSG00000042219.6	960.0	0.478125	ENSMUSG00000042219
ENSMUSG00000073938.1	3282.0	0.43997562461913464	ENSMUSG00000073938
ENSMUSG00000073937.1	3915.0	0.40893997445721586	ENSMUSG00000073937
ENSMUSG00000080751.1	955.0	0.45549738219895286	ENSMUSG00000080751
ENSMUSG00000082281.1	1176.0	0.45663265306122447	ENSMUSG00000082281
ENSMUSG00000094520.1	8565.0	0.3942790426152948	ENSMUSG00000094520
ENSMUSG00000055621.7	935.0	0.4502673796791444	ENSMUSG00000055621
ENSMUSG00000084236.1	471.0	0.46284501061571126	ENSMUSG00000084236
ENSMUSG00000090219.1	6133.0	0.3903473014837763	ENSMUSG00000090219
ENSMUSG00000094063.1	1158.0	0.4740932642487047	ENSMUSG00000094063
ENSMUSG00000066263.8	6592.0	0.39335558252427183	ENSMUSG00000066263
ENSMUSG00000066262.3	4009.0	0.3823896233474682	ENSMUSG00000066262
ENSMUSG00000073932.1	2379.0	0.40899537620849097	ENSMUSG00000073932
ENSMUSG00000049797.3	4715.0	0.39045599151643695	ENSMUSG00000049797
ENSMUSG00000051340.4	3677.0	0.4082132172967093	ENSMUSG00000051340
ENSMUSG00000073931.1	3778.0	0.4301217575436739	ENSMUSG00000073931
ENSMUSG00000055643.4	1915.0	0.5352480417754569	ENSMUSG00000055643
ENSMUSG00000051618.5	2376.0	0.5109427609427609	ENSMUSG00000051618
ENSMUSG00000051437.4	2298.0	0.4795474325500435	ENSMUSG00000051437
ENSMUSG00000044265.15	2268.0	0.4091710758377425	ENSMUSG00000044265
ENSMUSG00000083513.1	960.0	0.5375	ENSMUSG00000083513
ENSMUSG00000042909.1	2929.0	0.4393991123250256	ENSMUSG00000042909
ENSMUSG00000044899.2	1382.0	0.4225759768451519	ENSMUSG00000044899
ENSMUSG00000081859.1	2321.0	0.46962516156828954	ENSMUSG00000081859
ENSMUSG00000072244.8	4894.0	0.4497343686146302	ENSMUSG00000072244
ENSMUSG00000056144.12	2592.0	0.4429012345679012	ENSMUSG00000056144
ENSMUSG00000060441.13	3690.0	0.426829268292683	ENSMUSG00000060441
ENSMUSG00000088658.1	108.0	0.41666666666666663	ENSMUSG00000088658
ENSMUSG00000066258.12	5781.0	0.40079571008476045	ENSMUSG00000066258
ENSMUSG00000090215.7	1850.0	0.4718918918918919	ENSMUSG00000090215
ENSMUSG00000087175.6	844.0	0.43601895734597157	ENSMUSG00000087175
ENSMUSG00000057143.13	3740.0	0.4189839572192513	ENSMUSG00000057143
ENSMUSG00000098399.1	100.0	0.42000000000000004	ENSMUSG00000098399
ENSMUSG00000052749.8	7527.0	0.40759930915371334	ENSMUSG00000052749
ENSMUSG00000078616.1	1716.0	0.4055944055944056	ENSMUSG00000078616
ENSMUSG00000030921.15	4111.0	0.4298224276331793	ENSMUSG00000030921
ENSMUSG00000064907.1	107.0	0.45794392523364486	ENSMUSG00000064907
ENSMUSG00000057596.12	3758.0	0.41564662054284196	ENSMUSG00000057596
ENSMUSG00000082154.1	1095.0	0.4785388127853881	ENSMUSG00000082154
ENSMUSG00000083248.1	362.0	0.4613259668508287	ENSMUSG00000083248
ENSMUSG00000073929.11	1890.0	0.3761904761904762	ENSMUSG00000073929
ENSMUSG00000073928.3	1605.0	0.432398753894081	ENSMUSG00000073928
ENSMUSG00000073927.3	5402.0	0.372639763050722	ENSMUSG00000073927
ENSMUSG00000073926.2	4787.0	0.3820764570712346	ENSMUSG00000073926
ENSMUSG00000073925.3	3130.0	0.4172523961661342	ENSMUSG00000073925
ENSMUSG00000051182.4	2045.0	0.350122249388753	ENSMUSG00000051182
ENSMUSG00000073924.2	4091.0	0.4277682718161818	ENSMUSG00000073924
ENSMUSG00000073923.2	2397.0	0.4025865665415102	ENSMUSG00000073923
ENSMUSG00000070421.3	2915.0	0.39759862778730704	ENSMUSG00000070421
ENSMUSG00000082084.1	957.0	0.4911180773249739	ENSMUSG00000082084
ENSMUSG00000073922.1	4842.0	0.3965303593556382	ENSMUSG00000073922
ENSMUSG00000081694.1	375.0	0.46399999999999997	ENSMUSG00000081694
ENSMUSG00000073920.2	3790.0	0.3696569920844327	ENSMUSG00000073920
ENSMUSG00000051885.5	978.0	0.45910020449897754	ENSMUSG00000051885
ENSMUSG00000043073.9	1987.0	0.4272773024660292	ENSMUSG00000043073
ENSMUSG00000086229.3	1053.0	0.4482431149097816	ENSMUSG00000086229
ENSMUSG00000062369.2	1561.0	0.4868673926969891	ENSMUSG00000062369
ENSMUSG00000054568.7	2656.0	0.4740210843373494	ENSMUSG00000054568
ENSMUSG00000073917.1	3273.0	0.3696914146043385	ENSMUSG00000073917
ENSMUSG00000063582.1	1949.0	0.362237044638276	ENSMUSG00000063582
ENSMUSG00000056782.4	2695.0	0.3302411873840445	ENSMUSG00000056782
ENSMUSG00000057770.4	3613.0	0.3758649321893164	ENSMUSG00000057770
ENSMUSG00000073916.1	2336.0	0.3904109589041096	ENSMUSG00000073916
ENSMUSG00000094685.1	375.0	0.4666666666666667	ENSMUSG00000094685
ENSMUSG00000044705.2	3729.0	0.36122284794851167	ENSMUSG00000044705
ENSMUSG00000094531.1	3234.0	0.3463203463203463	ENSMUSG00000094531
ENSMUSG00000051172.4	1490.0	0.3288590604026846	ENSMUSG00000051172
ENSMUSG00000096773.1	3828.0	0.3605015673981191	ENSMUSG00000096773
ENSMUSG00000073915.3	2802.0	0.41399000713775874	ENSMUSG00000073915
ENSMUSG00000073914.1	3227.0	0.3771304617291602	ENSMUSG00000073914
ENSMUSG00000073913.1	2369.0	0.39679189531447867	ENSMUSG00000073913
ENSMUSG00000096029.1	5184.0	0.3744212962962963	ENSMUSG00000096029
ENSMUSG00000041885.4	936.0	0.4262820512820513	ENSMUSG00000041885
ENSMUSG00000095248.1	4729.0	0.3901459082258406	ENSMUSG00000095248
ENSMUSG00000059768.3	934.0	0.4400428265524625	ENSMUSG00000059768
ENSMUSG00000044120.3	3841.0	0.403540744597761	ENSMUSG00000044120
ENSMUSG00000047225.6	3319.0	0.39620367580596566	ENSMUSG00000047225
ENSMUSG00000047794.5	3326.0	0.4046903187011425	ENSMUSG00000047794
ENSMUSG00000048425.2	2842.0	0.4064039408866995	ENSMUSG00000048425
ENSMUSG00000073908.3	1004.0	0.4750996015936255	ENSMUSG00000073908
ENSMUSG00000073909.2	966.0	0.47619047619047616	ENSMUSG00000073909
ENSMUSG00000073907.2	5819.0	0.4064272211720227	ENSMUSG00000073907
ENSMUSG00000050266.4	2102.0	0.38011417697431016	ENSMUSG00000050266
ENSMUSG00000043948.1	2327.0	0.4134078212290503	ENSMUSG00000043948
ENSMUSG00000073906.2	1126.0	0.502664298401421	ENSMUSG00000073906
ENSMUSG00000044465.17	11834.0	0.42360993746831166	ENSMUSG00000044465
ENSMUSG00000078611.2	1181.0	0.5707027942421676	ENSMUSG00000078611
ENSMUSG00000030897.4	2663.0	0.5178370259106271	ENSMUSG00000030897
ENSMUSG00000030898.13	2862.0	0.5366876310272537	ENSMUSG00000030898
ENSMUSG00000037060.2	1662.0	0.5691937424789411	ENSMUSG00000037060
ENSMUSG00000037049.8	3337.0	0.5409050044950554	ENSMUSG00000037049
ENSMUSG00000037032.14	4408.0	0.5381125226860255	ENSMUSG00000037032
ENSMUSG00000030895.8	1499.0	0.5070046697798533	ENSMUSG00000030895
ENSMUSG00000036989.14	4569.0	0.49244911359159554	ENSMUSG00000036989
ENSMUSG00000030881.13	4902.0	0.5150958792329661	ENSMUSG00000030881
ENSMUSG00000089847.6	3582.0	0.4916247906197655	ENSMUSG00000089847
ENSMUSG00000030882.16	15081.0	0.5115708507393408	ENSMUSG00000030882
ENSMUSG00000064897.1	139.0	0.5107913669064749	ENSMUSG00000064897
ENSMUSG00000081911.1	309.0	0.4854368932038835	ENSMUSG00000081911
ENSMUSG00000030888.12	3558.0	0.538504777965149	ENSMUSG00000030888
ENSMUSG00000030890.14	2744.0	0.543731778425656	ENSMUSG00000030890
ENSMUSG00000043866.9	4584.0	0.5115619546247818	ENSMUSG00000043866
ENSMUSG00000030894.4	5164.0	0.4618512780790085	ENSMUSG00000030894
ENSMUSG00000036862.13	11052.0	0.49656170828809265	ENSMUSG00000036862
ENSMUSG00000086414.2	2530.0	0.5067193675889328	ENSMUSG00000086414
ENSMUSG00000030879.9	7605.0	0.4365548980933596	ENSMUSG00000030879
ENSMUSG00000086513.3	7293.0	0.4127245303715892	ENSMUSG00000086513
ENSMUSG00000078606.7	9275.0	0.38900269541778976	ENSMUSG00000078606
ENSMUSG00000093378.2	474.0	0.42194092827004215	ENSMUSG00000093378
ENSMUSG00000099241.1	3593.0	0.4121903701642082	ENSMUSG00000099241
ENSMUSG00000099276.1	1038.0	0.4441233140655106	ENSMUSG00000099276
ENSMUSG00000095649.3	7296.0	0.4141995614035088	ENSMUSG00000095649
ENSMUSG00000098426.1	1266.0	0.46445497630331756	ENSMUSG00000098426
ENSMUSG00000098987.1	1295.0	0.4617760617760618	ENSMUSG00000098987
ENSMUSG00000045868.11	9005.0	0.39000555247084956	ENSMUSG00000045868
ENSMUSG00000098934.1	3596.0	0.4118464961067853	ENSMUSG00000098934
ENSMUSG00000098945.1	1038.0	0.44508670520231214	ENSMUSG00000098945
ENSMUSG00000095457.3	7275.0	0.41195876288659794	ENSMUSG00000095457
ENSMUSG00000053541.3	6622.0	0.4028994261552401	ENSMUSG00000053541
ENSMUSG00000077777.1	136.0	0.4779411764705882	ENSMUSG00000077777
ENSMUSG00000063286.6	7433.0	0.4089869500874479	ENSMUSG00000063286
ENSMUSG00000073902.5	7293.0	0.4147812971342383	ENSMUSG00000073902
ENSMUSG00000051680.2	4015.0	0.3696139476961395	ENSMUSG00000051680
ENSMUSG00000064223.1	5273.0	0.3789114356153992	ENSMUSG00000064223
ENSMUSG00000051591.2	1192.0	0.39848993288590606	ENSMUSG00000051591
ENSMUSG00000059087.1	4024.0	0.37375745526838966	ENSMUSG00000059087
ENSMUSG00000096714.1	4193.0	0.38278082518483186	ENSMUSG00000096714
ENSMUSG00000094493.1	1505.0	0.39401993355481724	ENSMUSG00000094493
ENSMUSG00000036744.10	4193.0	0.4028142141664679	ENSMUSG00000036744
ENSMUSG00000056863.2	1656.0	0.39553140096618356	ENSMUSG00000056863
ENSMUSG00000073901.1	1920.0	0.4	ENSMUSG00000073901
ENSMUSG00000073900.3	5561.0	0.39938859917281067	ENSMUSG00000073900
ENSMUSG00000069390.2	1973.0	0.3487075519513431	ENSMUSG00000069390
ENSMUSG00000073899.1	2439.0	0.3977039770397704	ENSMUSG00000073899
ENSMUSG00000062553.2	5078.0	0.40114218196140217	ENSMUSG00000062553
ENSMUSG00000045581.5	1312.0	0.3932926829268293	ENSMUSG00000045581
ENSMUSG00000036647.3	6834.0	0.3596722270997952	ENSMUSG00000036647
ENSMUSG00000045013.4	4724.0	0.3564775613886537	ENSMUSG00000045013
ENSMUSG00000070417.2	6734.0	0.4002079002079002	ENSMUSG00000070417
ENSMUSG00000073898.1	6329.0	0.37541475746563435	ENSMUSG00000073898
ENSMUSG00000049674.6	4530.0	0.38543046357615895	ENSMUSG00000049674
ENSMUSG00000073897.2	3666.0	0.40452809601745776	ENSMUSG00000073897
ENSMUSG00000062987.3	3879.0	0.3668471255478216	ENSMUSG00000062987
ENSMUSG00000060503.5	5114.0	0.37739538521705124	ENSMUSG00000060503
ENSMUSG00000073896.2	4274.0	0.4436125409452504	ENSMUSG00000073896
ENSMUSG00000016626.9	3537.0	0.42126095561210064	ENSMUSG00000016626
ENSMUSG00000086261.1	1447.0	0.45058742225293713	ENSMUSG00000086261
ENSMUSG00000073894.1	1472.0	0.6684782608695652	ENSMUSG00000073894
ENSMUSG00000057215.6	1294.0	0.4327666151468315	ENSMUSG00000057215
ENSMUSG00000076951.1	110.0	0.6272727272727272	ENSMUSG00000076951
ENSMUSG00000062542.10	3979.0	0.5154561447599899	ENSMUSG00000062542
ENSMUSG00000051041.7	1685.0	0.487240356083086	ENSMUSG00000051041
ENSMUSG00000036528.13	10553.0	0.46204870652894914	ENSMUSG00000036528
ENSMUSG00000049740.2	1191.0	0.4987405541561713	ENSMUSG00000049740
ENSMUSG00000048065.7	2772.0	0.48953823953823955	ENSMUSG00000048065
ENSMUSG00000048236.8	1953.0	0.4004096262160778	ENSMUSG00000048236
ENSMUSG00000066242.1	1855.0	0.4005390835579515	ENSMUSG00000066242
ENSMUSG00000095910.1	3171.0	0.3815830968148849	ENSMUSG00000095910
ENSMUSG00000066245.5	462.0	0.5194805194805194	ENSMUSG00000066245
ENSMUSG00000073893.2	5466.0	0.39169410903768753	ENSMUSG00000073893
ENSMUSG00000095212.1	2319.0	0.36610608020698576	ENSMUSG00000095212
ENSMUSG00000094197.1	933.0	0.4212218649517685	ENSMUSG00000094197
ENSMUSG00000095301.1	2539.0	0.3686490744387554	ENSMUSG00000095301
ENSMUSG00000096151.1	2930.0	0.38976109215017063	ENSMUSG00000096151
ENSMUSG00000094426.1	2477.0	0.3358901897456601	ENSMUSG00000094426
ENSMUSG00000043855.5	3248.0	0.3691502463054187	ENSMUSG00000043855
ENSMUSG00000063120.2	1964.0	0.37219959266802444	ENSMUSG00000063120
ENSMUSG00000054236.4	5247.0	0.38059843720221076	ENSMUSG00000054236
ENSMUSG00000059031.2	2612.0	0.3518376722817764	ENSMUSG00000059031
ENSMUSG00000078118.1	2694.0	0.37750556792873047	ENSMUSG00000078118
ENSMUSG00000088237.1	58.0	0.2931034482758621	ENSMUSG00000088237
ENSMUSG00000096068.1	945.0	0.4264550264550264	ENSMUSG00000096068
ENSMUSG00000095929.1	3785.0	0.3558784676354029	ENSMUSG00000095929
ENSMUSG00000096465.1	4680.0	0.347008547008547	ENSMUSG00000096465
ENSMUSG00000094612.1	2267.0	0.36524040582267314	ENSMUSG00000094612
ENSMUSG00000093980.1	945.0	0.4465608465608466	ENSMUSG00000093980
ENSMUSG00000095239.1	2396.0	0.4357262103505843	ENSMUSG00000095239
ENSMUSG00000096679.1	2260.0	0.37256637168141593	ENSMUSG00000096679
ENSMUSG00000058014.2	3282.0	0.3372943327239488	ENSMUSG00000058014
ENSMUSG00000060759.3	972.0	0.45576131687242794	ENSMUSG00000060759
ENSMUSG00000060105.1	958.0	0.4519832985386221	ENSMUSG00000060105
ENSMUSG00000058244.2	3228.0	0.4138785625774474	ENSMUSG00000058244
ENSMUSG00000061000.1	951.0	0.43533123028391163	ENSMUSG00000061000
ENSMUSG00000063764.1	1635.0	0.38960244648318043	ENSMUSG00000063764
ENSMUSG00000049280.3	3547.0	0.3775021144629264	ENSMUSG00000049280
ENSMUSG00000096209.1	3128.0	0.3916240409207161	ENSMUSG00000096209
ENSMUSG00000056946.2	1056.0	0.42803030303030304	ENSMUSG00000056946
ENSMUSG00000051200.1	2029.0	0.39034006899950713	ENSMUSG00000051200
ENSMUSG00000066241.2	933.0	0.45551982851018225	ENSMUSG00000066241
ENSMUSG00000062434.1	1537.0	0.39622641509433965	ENSMUSG00000062434
ENSMUSG00000066240.2	2139.0	0.41187470780738666	ENSMUSG00000066240
ENSMUSG00000046431.1	2994.0	0.3921175684702739	ENSMUSG00000046431
ENSMUSG00000066239.2	960.0	0.4510416666666667	ENSMUSG00000066239
ENSMUSG00000049709.3	4504.0	0.46869449378330375	ENSMUSG00000049709
ENSMUSG00000031029.6	2891.0	0.4974057419578001	ENSMUSG00000031029
ENSMUSG00000097220.1	3189.0	0.475697710881154	ENSMUSG00000097220
ENSMUSG00000031028.12	8391.0	0.5346204266475987	ENSMUSG00000031028
ENSMUSG00000048330.13	8561.0	0.42308141572246233	ENSMUSG00000048330
ENSMUSG00000094199.1	107.0	0.4672897196261682	ENSMUSG00000094199
ENSMUSG00000036111.7	1552.0	0.5960051546391754	ENSMUSG00000036111
ENSMUSG00000031027.14	2654.0	0.44197437829691033	ENSMUSG00000031027
ENSMUSG00000081370.1	1398.0	0.505722460658083	ENSMUSG00000081370
ENSMUSG00000085407.1	1808.0	0.5226769911504425	ENSMUSG00000085407
ENSMUSG00000031026.13	10125.0	0.45165432098765435	ENSMUSG00000031026
ENSMUSG00000046364.13	2774.0	0.49134823359769286	ENSMUSG00000046364
ENSMUSG00000065016.1	132.0	0.4772727272727273	ENSMUSG00000065016
ENSMUSG00000105232.1	120.0	0.55	ENSMUSG00000105232
ENSMUSG00000077575.1	130.0	0.5307692307692308	ENSMUSG00000077575
ENSMUSG00000031024.11	5738.0	0.4398745207389334	ENSMUSG00000031024
ENSMUSG00000031023.5	1305.0	0.5203065134099617	ENSMUSG00000031023
ENSMUSG00000031022.13	2070.0	0.4705314009661836	ENSMUSG00000031022
ENSMUSG00000035951.1	700.0	0.44285714285714284	ENSMUSG00000035951
ENSMUSG00000031021.12	2002.0	0.5604395604395604	ENSMUSG00000031021
ENSMUSG00000034825.12	4012.0	0.4598703888334995	ENSMUSG00000034825
ENSMUSG00000094713.1	107.0	0.45794392523364486	ENSMUSG00000094713
ENSMUSG00000007279.13	4153.0	0.47170719961473634	ENSMUSG00000007279
ENSMUSG00000035901.13	8677.0	0.44324075141177827	ENSMUSG00000035901
ENSMUSG00000047554.12	5872.0	0.4371594005449591	ENSMUSG00000047554
ENSMUSG00000089306.1	54.0	0.37037037037037035	ENSMUSG00000089306
ENSMUSG00000101585.5	1729.0	0.417004048582996	ENSMUSG00000101585
ENSMUSG00000065389.1	141.0	0.45390070921985815	ENSMUSG00000065389
ENSMUSG00000066232.3	11169.0	0.3896499238964992	ENSMUSG00000066232
ENSMUSG00000064600.1	133.0	0.43609022556390975	ENSMUSG00000064600
ENSMUSG00000064451.1	184.0	0.4347826086956522	ENSMUSG00000064451
ENSMUSG00000073867.2	3339.0	0.4360587002096436	ENSMUSG00000073867
ENSMUSG00000061079.12	3484.0	0.4569460390355913	ENSMUSG00000061079
ENSMUSG00000031016.8	3419.0	0.49751389295115533	ENSMUSG00000031016
ENSMUSG00000031015.7	8090.0	0.45092707045735475	ENSMUSG00000031015
ENSMUSG00000038371.13	14783.0	0.4105391327876615	ENSMUSG00000038371
ENSMUSG00000091117.1	566.0	0.3869257950530035	ENSMUSG00000091117
ENSMUSG00000090855.1	593.0	0.4873524451939292	ENSMUSG00000090855
ENSMUSG00000060777.4	330.0	0.49696969696969695	ENSMUSG00000060777
ENSMUSG00000099803.1	431.0	0.5081206496519721	ENSMUSG00000099803
ENSMUSG00000030790.13	1619.0	0.5225447807288449	ENSMUSG00000030790
ENSMUSG00000005686.15	5627.0	0.5119957348498312	ENSMUSG00000005686
ENSMUSG00000030788.14	10275.0	0.47669099756690997	ENSMUSG00000030788
ENSMUSG00000106468.1	107.0	0.5794392523364486	ENSMUSG00000106468
ENSMUSG00000030787.3	2919.0	0.4391915039397054	ENSMUSG00000030787
ENSMUSG00000005611.14	6827.0	0.4864508568917533	ENSMUSG00000005611
ENSMUSG00000087160.1	380.0	0.4868421052631579	ENSMUSG00000087160
ENSMUSG00000005609.14	8000.0	0.46862499999999996	ENSMUSG00000005609
ENSMUSG00000005610.15	10166.0	0.42937241786346647	ENSMUSG00000005610
ENSMUSG00000088948.1	168.0	0.38690476190476186	ENSMUSG00000088948
ENSMUSG00000038296.13	2575.0	0.4963106796116505	ENSMUSG00000038296
ENSMUSG00000077902.1	92.0	0.42391304347826086	ENSMUSG00000077902
ENSMUSG00000065751.1	150.0	0.32666666666666666	ENSMUSG00000065751
ENSMUSG00000059263.7	13755.0	0.39774627408215196	ENSMUSG00000059263
ENSMUSG00000030772.5	3359.0	0.5293242036320334	ENSMUSG00000030772
ENSMUSG00000038244.12	11510.0	0.5057341442224152	ENSMUSG00000038244
ENSMUSG00000030771.14	3499.0	0.5152900828808231	ENSMUSG00000030771
ENSMUSG00000030770.13	10157.0	0.47671556561976963	ENSMUSG00000030770
ENSMUSG00000085049.1	1285.0	0.45525291828793774	ENSMUSG00000085049
ENSMUSG00000085945.2	2810.0	0.5533807829181494	ENSMUSG00000085945
ENSMUSG00000093002.1	130.0	0.46153846153846156	ENSMUSG00000093002
ENSMUSG00000055320.15	13570.0	0.47015475313190863	ENSMUSG00000055320
ENSMUSG00000106046.1	129.0	0.4651162790697675	ENSMUSG00000106046
ENSMUSG00000098132.1	3496.0	0.5557780320366132	ENSMUSG00000098132
ENSMUSG00000088671.1	111.0	0.46846846846846846	ENSMUSG00000088671
ENSMUSG00000055116.7	7523.0	0.48398245380832117	ENSMUSG00000055116
ENSMUSG00000038187.13	5801.0	0.38682985692122046	ENSMUSG00000038187
ENSMUSG00000082183.1	402.0	0.40796019900497515	ENSMUSG00000082183
ENSMUSG00000059077.5	710.0	0.32816901408450705	ENSMUSG00000059077
ENSMUSG00000030759.15	8055.0	0.3828677839851024	ENSMUSG00000030759
ENSMUSG00000084984.6	1101.0	0.34877384196185285	ENSMUSG00000084984
ENSMUSG00000089467.1	102.0	0.5588235294117647	ENSMUSG00000089467
ENSMUSG00000073862.3	2331.0	0.42084942084942084	ENSMUSG00000073862
ENSMUSG00000101755.1	2088.0	0.45929118773946365	ENSMUSG00000101755
ENSMUSG00000038156.14	10382.0	0.47611250240801384	ENSMUSG00000038156
ENSMUSG00000055723.5	3554.0	0.5174451322453573	ENSMUSG00000055723
ENSMUSG00000030754.8	5582.0	0.41436761017556434	ENSMUSG00000030754
ENSMUSG00000030751.16	2952.0	0.39634146341463417	ENSMUSG00000030751
ENSMUSG00000087475.3	1650.0	0.4545454545454546	ENSMUSG00000087475
ENSMUSG00000030671.8	9114.0	0.4073952161509765	ENSMUSG00000030671
ENSMUSG00000030670.14	2115.0	0.4453900709219858	ENSMUSG00000030670
ENSMUSG00000030669.12	1684.0	0.49287410926365793	ENSMUSG00000030669
ENSMUSG00000086583.3	1019.0	0.46123650637880276	ENSMUSG00000086583
ENSMUSG00000030666.10	1264.0	0.4873417721518988	ENSMUSG00000030666
ENSMUSG00000048782.14	3722.0	0.5376141859215475	ENSMUSG00000048782
ENSMUSG00000077644.1	132.0	0.446969696969697	ENSMUSG00000077644
ENSMUSG00000046411.2	768.0	0.5794270833333333	ENSMUSG00000046411
ENSMUSG00000089348.1	318.0	0.4968553459119497	ENSMUSG00000089348
ENSMUSG00000099211.1	80.0	0.5875	ENSMUSG00000099211
ENSMUSG00000051910.12	14832.0	0.4489617044228695	ENSMUSG00000051910
ENSMUSG00000030664.3	420.0	0.5976190476190476	ENSMUSG00000030664
ENSMUSG00000087621.6	1799.0	0.34852695942190104	ENSMUSG00000087621
ENSMUSG00000091900.2	1559.0	0.43681847338037205	ENSMUSG00000091900
ENSMUSG00000030663.11	2490.0	0.47309236947791167	ENSMUSG00000030663
ENSMUSG00000045659.16	12933.0	0.5005025902729452	ENSMUSG00000045659
ENSMUSG00000090862.2	2691.0	0.4700854700854701	ENSMUSG00000090862
ENSMUSG00000064741.1	87.0	0.471264367816092	ENSMUSG00000064741
ENSMUSG00000030660.8	11133.0	0.39297583759992816	ENSMUSG00000030660
ENSMUSG00000030659.13	2331.0	0.42857142857142855	ENSMUSG00000030659
ENSMUSG00000084492.1	121.0	0.487603305785124	ENSMUSG00000084492
ENSMUSG00000088234.1	107.0	0.49532710280373826	ENSMUSG00000088234
ENSMUSG00000107383.1	1342.0	0.5245901639344263	ENSMUSG00000107383
ENSMUSG00000064971.1	107.0	0.4392523364485981	ENSMUSG00000064971
ENSMUSG00000030657.10	9651.0	0.5031602942700238	ENSMUSG00000030657
ENSMUSG00000088116.1	105.0	0.5428571428571429	ENSMUSG00000088116
